UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
3403975,03/12/2016,13:10,MANHATTAN,10003.0,40.7371433,-73.98859370000001,"(40.7371433, -73.9885937)",PARK AVENUE SOUTH,EAST 18 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,UNKNOWN,PASSENGER VEHICLE,,,
3404176,03/12/2016,13:10,BRONX,10462.0,40.8493232,-73.85942659999999,"(40.8493232, -73.8594266)",BOGART AVENUE,RHINELANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404523,03/12/2016,13:00,STATEN ISLAND,10312.0,40.546530600000004,-74.1804303,"(40.5465306, -74.1804303)",DRUMGOOLE ROAD EAST,ARDEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
3404449,03/12/2016,13:00,QUEENS,11356.0,40.7856331,-73.855986,"(40.7856331, -73.855986)",14 AVENUE,111 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,VAN,UNKNOWN,,,
3404274,03/12/2016,13:00,BROOKLYN,11208.0,40.6667077,-73.87182209999999,"(40.6667077, -73.8718221)",FOUNTAIN AVENUE,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404280,03/12/2016,13:00,BROOKLYN,11201.0,40.68739779999999,-73.99573079999999,"(40.6873978, -73.9957308)",CLINTON STREET,WARREN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,OTHER,,,
3404060,03/12/2016,12:56,MANHATTAN,10128.0,40.78324779999999,-73.9447234,"(40.7832478, -73.9447234)",EAST 96 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,LIVERY VEHICLE,PASSENGER VEHICLE,,,
3405162,03/12/2016,12:55,QUEENS,11373.0,40.745786100000004,-73.8893321,"(40.7457861, -73.8893321)",BROADWAY,76 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404730,03/12/2016,12:50,,,,,,,,1946 EAST 35 STREET(DRIVEWAY),0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
3405161,03/12/2016,12:49,QUEENS,11368.0,40.7597284,-73.84549090000002,"(40.7597284, -73.8454909)",126 STREET,34 AVENUE,,0,0,0,0,0,0,0,0,Glare,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404083,03/12/2016,4:20,,,40.826392,-73.9543564,"(40.826392, -73.9543564)",,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Fatigued/Drowsy,Unspecified,,,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
3404667,03/12/2016,4:20,,,,,,ROSEDALE AVENUE,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404055,03/12/2016,4:20,MANHATTAN,10029.0,40.79745,-73.9467017,"(40.79745, -73.9467017)",MADISON AVENUE,EAST 112 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404817,03/12/2016,4:15,BROOKLYN,11233.0,40.685612799999994,-73.9232532,"(40.6856128, -73.9232532)",RALPH AVENUE,HANCOCK STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
3404276,03/12/2016,12:45,BROOKLYN,11207.0,40.654518200000005,-73.88221429999999,"(40.6545182, -73.8822143)",FLATLANDS AVENUE,VAN SICLEN AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Fatigued/Drowsy,Unspecified,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
3404969,03/12/2016,4:00,,,,,,ASTORIA BOULEVARD SOUTH,49 STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,,,,,SPORT UTILITY / STATION WAGON,,,,
3404304,03/12/2016,3:53,BROOKLYN,11201.0,40.69984779999999,-73.99103079999999,"(40.6998478, -73.9910308)",MIDDAGH STREET,CADMAN PLAZA WEST,,0,0,0,0,0,0,0,0,Unspecified,,,,,PASSENGER VEHICLE,,,,
3404082,03/12/2016,8:28,MANHATTAN,10031.0,40.8283484,-73.9490509,"(40.8283484, -73.9490509)",BROADWAY,WEST 148 STREET,,0,0,0,0,0,0,0,0,Glare,,,,,SPORT UTILITY / STATION WAGON,,,,
3404305,03/12/2016,3:48,BROOKLYN,11201.0,40.6936492,-73.9833217,"(40.6936492, -73.9833217)",FLATBUSH AVENUE EXTENSION,MYRTLE AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404498,03/12/2016,3:40,,,40.6083089,-74.1313061,"(40.6083089, -74.1313061)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404603,03/12/2016,8:30,MANHATTAN,10069.0,40.7795441,-73.9879942,"(40.7795441, -73.9879942)",WEST 70 STREET,RIVERSIDE BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,PASSENGER VEHICLE,OTHER,,,
3405028,03/12/2016,8:30,STATEN ISLAND,10310.0,40.629684399999995,-74.1112247,"(40.6296844, -74.1112247)",FOREST AVENUE,BEMENT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404733,03/12/2016,8:30,,,,,,OCEAN PARKWAY,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,,,,
3404069,03/12/2016,3:35,MANHATTAN,10035.0,40.8034264,-73.933083,"(40.8034264, -73.933083)",EAST 126 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,TAXI,PASSENGER VEHICLE,,,
3404767,03/12/2016,3:30,BROOKLYN,11220.0,40.6473458,-74.0079892,"(40.6473458, -74.0079892)",46 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404696,03/12/2016,16:55,,,,,,EAST GUN HILL ROAD,GUNTHER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404039,03/12/2016,11:00,MANHATTAN,10028.0,40.771712799999996,-73.9471194,"(40.7717128, -73.9471194)",EAST END AVENUE,EAST 81 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,PASSENGER VEHICLE,LIVERY VEHICLE,,,
3404059,03/12/2016,11:00,MANHATTAN,10029.0,40.7963012,-73.9382838,"(40.7963012, -73.9382838)",EAST 115 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Pavement Defective,,,,,PASSENGER VEHICLE,,,,
3404746,03/12/2016,3:10,BROOKLYN,11203.0,40.6622155,-73.9304637,"(40.6622155, -73.9304637)",REMSEN AVENUE,EAST 51 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404155,03/12/2016,8:35,BRONX,10467.0,40.8785453,-73.8657798,"(40.8785453, -73.8657798)",WHITE PLAINS ROAD,EAST 212 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,OTHER,BUS,,,
3404484,03/12/2016,8:35,QUEENS,11372.0,40.753327,-73.87179259999999,"(40.753327, -73.8717926)",JUNCTION BOULEVARD,35 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,UNKNOWN,TAXI,,,
3404511,03/12/2016,8:37,,,,,,HYLAN BOULEVARD,NARROWS ROAD SOUTH,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3405005,03/12/2016,11:00,QUEENS,11105.0,40.775546899999995,-73.9145493,"(40.7755469, -73.9145493)",23 AVENUE,28 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404438,03/12/2016,11:00,QUEENS,11355.0,40.7538316,-73.818409,"(40.7538316, -73.818409)",45 AVENUE,BOWNE STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Backing Unsafely,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404288,03/12/2016,11:00,BROOKLYN,11213.0,40.6738445,-73.9250801,"(40.6738445, -73.9250801)",SAINT MARKS AVENUE,BUFFALO AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,PASSENGER VEHICLE,,,,
3404828,03/12/2016,11:01,BROOKLYN,11237.0,40.7043102,-73.9192319,"(40.7043102, -73.9192319)",WYCKOFF AVENUE,DE KALB AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3403961,03/12/2016,11:06,MANHATTAN,10001.0,40.7557807,-74.00198520000001,"(40.7557807, -74.0019852)",11 AVENUE,WEST 34 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,VAN,,,,
3403977,03/12/2016,11:10,MANHATTAN,10003.0,40.7369617,-73.98450890000001,"(40.7369617, -73.9845089)",EAST 20 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404087,03/12/2016,8:48,MANHATTAN,10030.0,40.814010700000004,-73.9446473,"(40.8140107, -73.9446473)",WEST 133 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404691,03/12/2016,3:00,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3405109,03/12/2016,3:00,BROOKLYN,11221.0,40.6941402,-73.92648170000001,"(40.6941402, -73.9264817)",KOSSUTH PLACE,BUSHWICK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
3404413,03/12/2016,2:50,,,,,,VANDAM STREET,BORDEN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404023,03/12/2016,2:50,MANHATTAN,10019.0,40.7652528,-73.9950868,"(40.7652528, -73.9950868)",11 AVENUE,WEST 49 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404604,03/12/2016,11:10,MANHATTAN,10023.0,40.774735299999996,-73.98817559999999,"(40.7747353, -73.9881756)",WEST END AVENUE,WEST 64 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,SPORT UTILITY / STATION WAGON,,,,
3404318,03/12/2016,2:40,BROOKLYN,11205.0,40.6933597,-73.97584640000001,"(40.6933597, -73.9758464)",NORTH PORTLAND AVENUE,MYRTLE AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,UNKNOWN,,,,
3404108,03/12/2016,2:35,BRONX,10474.0,40.8117991,-73.8886443,"(40.8117991, -73.8886443)",RANDALL AVENUE,BARRETTO STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404171,03/12/2016,2:30,,,,,,,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,LIVERY VEHICLE,PASSENGER VEHICLE,,,
3403960,03/12/2016,2:30,MANHATTAN,10011.0,40.7503074,-74.00836609999999,"(40.7503074, -74.0083661)",JOE DIMAGGIO HIGHWAY,WEST 24 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404376,03/12/2016,8:49,,,40.728851299999995,-73.7508611,"(40.7288513, -73.7508611)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404118,03/12/2016,9:00,BRONX,10459.0,40.829008,-73.88805550000001,"(40.829008, -73.8880555)",WEST FARMS ROAD,LONGFELLOW AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404086,03/12/2016,9:00,MANHATTAN,10037.0,40.816528000000005,-73.93487259999999,"(40.816528, -73.9348726)",WEST 141 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404435,03/12/2016,9:00,QUEENS,11355.0,40.75933,-73.8259671,"(40.75933, -73.8259671)",UNION STREET,41 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404801,03/12/2016,11:12,,,,,,FLATBUSH AVENUE,PLAZA STREET EAST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,SPORT UTILITY / STATION WAGON,UNKNOWN,SPORT UTILITY / STATION WAGON,,
3405089,03/12/2016,17:53,,,40.607670399999996,-74.03358940000001,"(40.6076704, -74.0335894)",,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,MOTORCYCLE,PASSENGER VEHICLE,,,
3404939,03/12/2016,18:20,,,,,,JUNCTION BOULEVARD,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404183,03/12/2016,10:40,BRONX,10468.0,40.8749566,-73.88760570000001,"(40.8749566, -73.8876057)",EAST 204 STREET,VILLA AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404677,03/12/2016,18:48,BRONX,10457.0,40.83870770000001,-73.909882,"(40.8387077, -73.909882)",COLLEGE AVENUE,EAST 171 STREET,,1,0,1,0,0,0,0,0,,,,,,PASSENGER VEHICLE,,,,
3404034,03/12/2016,6:23,MANHATTAN,10021.0,40.769119700000005,-73.9550386,"(40.7691197, -73.9550386)",EAST 74 STREET,1 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404352,03/12/2016,6:20,,,40.7031657,-73.81661240000001,"(40.7031657, -73.8166124)",JAMAICA AVENUE,VAN WYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Other Vehicular,Prescription Medication,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404022,03/12/2016,6:17,MANHATTAN,10019.0,40.7623963,-73.9786009,"(40.7623963, -73.9786009)",WEST 54 STREET,6 AVENUE,,5,0,0,0,0,0,5,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,OTHER,,,
3404200,03/12/2016,5:54,BROOKLYN,11224.0,40.578358,-73.9905035,"(40.578358, -73.9905035)",NEPTUNE AVENUE,WEST 23 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,PASSENGER VEHICLE,,,,
3404339,03/12/2016,5:50,,,,,,UNION TURNPIKE,VAN WYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404010,03/12/2016,5:50,MANHATTAN,10016.0,40.7488862,-73.9758407,"(40.7488862, -73.9758407)",3 AVENUE,EAST 39 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,PASSENGER VEHICLE,PICK-UP TRUCK,VAN,,
3404668,03/12/2016,5:50,BRONX,10460.0,40.8379935,-73.8691395,"(40.8379935, -73.8691395)",COMMONWEALTH AVENUE,MANSION STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404232,03/12/2016,5:48,,,,,,,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3405017,03/12/2016,5:40,QUEENS,11103.0,40.7651019,-73.9129021,"(40.7651019, -73.9129021)",28 AVENUE,41 STREET,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
3404255,03/12/2016,5:40,BROOKLYN,11232.0,40.657202500000004,-74.0046782,"(40.6572025, -74.0046782)",33 STREET,3 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404818,03/12/2016,5:25,BROOKLYN,11233.0,40.681571500000004,-73.9257853,"(40.6815715, -73.9257853)",BAINBRIDGE STREET,PATCHEN AVENUE,,1,0,0,0,0,0,1,0,Steering Failure,Unspecified,Unspecified,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
3404872,03/12/2016,5:20,QUEENS,11434.0,40.6669624,-73.7707754,"(40.6669624, -73.7707754)",SOUTH CONDUIT AVENUE,GUY R BREWER BOULEVARD,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,OTHER,PASSENGER VEHICLE,,,
3404807,03/12/2016,5:05,,,,,,BEDFORD AVENUE,LAFAYETTE STREET,,1,0,0,0,0,0,1,0,Outside Car Distraction,Outside Car Distraction,,,,PASSENGER VEHICLE,BUS,,,
3404269,03/12/2016,16:04,BROOKLYN,11207.0,40.6511499,-73.89000440000001,"(40.6511499, -73.8900044)",LOUISIANA AVENUE,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404805,03/12/2016,16:03,BROOKLYN,11216.0,40.6798891,-73.94032759999999,"(40.6798891, -73.9403276)",THROOP AVENUE,FULTON STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404451,03/12/2016,16:00,,,,,,ROOSEVELT AVENUE,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Traffic Control Disregarded,,,,SPORT UTILITY / STATION WAGON,VAN,,,
3404930,03/12/2016,14:55,QUEENS,11358.0,40.752632500000004,-73.7851164,"(40.7526325, -73.7851164)",47 AVENUE,196 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PICK-UP TRUCK,UNKNOWN,,,
3405022,03/12/2016,13:00,QUEENS,11372.0,40.7497446,-73.8843088,"(40.7497446, -73.8843088)",37 AVENUE,82 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404036,03/12/2016,10:12,MANHATTAN,10028.0,40.7768767,-73.9493719,"(40.7768767, -73.9493719)",EAST 86 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,,,
3404769,03/12/2016,10:16,BROOKLYN,11215.0,40.6678494,-73.9940342,"(40.6678494, -73.9940342)",15 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404038,03/12/2016,10:30,,,,,,,,I/F/O 217 E. 70 ST,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404919,03/12/2016,10:15,QUEENS,11354.0,40.7633822,-73.83029559999999,"(40.7633822, -73.8302956)",NORTHERN BOULEVARD,LINDEN PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,,,,
3403982,03/12/2016,19:30,,,40.737712200000004,-73.9742567,"(40.7377122, -73.9742567)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,LIVERY VEHICLE,,,
3404745,03/12/2016,8:25,BROOKLYN,11203.0,40.6470773,-73.9443425,"(40.6470773, -73.9443425)",EAST 35 STREET,TILDEN AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404100,03/12/2016,11:14,,,,,,BRUCKNER BOULEVARD,EAST 137 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404584,03/12/2016,2:25,MANHATTAN,10019.0,40.7666162,-73.9866608,"(40.7666162, -73.9866608)",WEST 55 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404267,03/12/2016,2:25,BROOKLYN,11207.0,40.672582299999995,-73.8912164,"(40.6725823, -73.8912164)",MILLER AVENUE,PITKIN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404737,03/12/2016,12:05,,,,,,CHURCH AVENUE,OCEAN PARKWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,SPORT UTILITY / STATION WAGON,,,,
3404084,03/12/2016,2:10,MANHATTAN,10031.0,40.8253323,-73.943814,"(40.8253323, -73.943814)",SAINT NICHOLAS AVENUE,WEST 147 STREET,,1,0,0,0,0,0,1,0,Turning Improperly,,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404042,03/12/2016,11:15,MANHATTAN,10128.0,40.784515500000005,-73.9498247,"(40.7845155, -73.9498247)",EAST 95 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,TAXI,SPORT UTILITY / STATION WAGON,,,
3404316,03/12/2016,2:00,BROOKLYN,11205.0,40.6963847,-73.97738879999999,"(40.6963847, -73.9773888)",PARK AVENUE,NORTH ELLIOTT PLACE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,,,,,UNKNOWN,,,,
3404589,03/12/2016,23:46,MANHATTAN,10036.0,40.7591997,-73.98461929999999,"(40.7591997, -73.9846193)",WEST 47 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404623,03/12/2016,23:43,MANHATTAN,10031.0,40.8252325,-73.94760440000002,"(40.8252325, -73.9476044)",WEST 145 STREET,AMSTERDAM AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,PASSENGER VEHICLE,,,,
3404149,03/12/2016,20:35,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404525,03/12/2016,10:30,STATEN ISLAND,10312.0,40.542673,-74.1647651,"(40.542673, -74.1647651)",AMBOY ROAD,LYNDALE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,VAN,,,
3404844,03/12/2016,23:40,,,,,,UNION AVENUE,MEEKER AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404898,03/12/2016,23:40,,,,,,21 STREET,QUEENS PLAZA SOUTH,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,PASSENGER VEHICLE,TAXI,,,
3404624,03/12/2016,23:40,MANHATTAN,10031.0,40.8253222,-73.9457291,"(40.8253222, -73.9457291)",WEST 146 STREET,CONVENT AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404341,03/12/2016,12:15,,,,,,ATLANTIC AVENUE,82 STREET,,0,0,0,0,0,0,0,0,Brakes Defective,,,,,VAN,,,,
3404856,03/12/2016,23:25,QUEENS,11416.0,40.6881494,-73.8488335,"(40.6881494, -73.8488335)",WOODHAVEN BOULEVARD,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404702,03/12/2016,23:20,,,40.876472899999996,-73.8705687,"(40.8764729, -73.8705687)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404693,03/12/2016,23:20,BRONX,10465.0,40.8782895,-73.8700582,"(40.8782895, -73.8700582)",EAST GUN HILL ROAD,BRONX RIVER PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,UNKNOWN,,
3404699,03/12/2016,23:19,BRONX,10466.0,40.894921200000006,-73.85313409999999,"(40.8949212, -73.8531341)",BARNES AVENUE,BRONXWOOD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404688,03/12/2016,23:15,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404983,03/12/2016,23:15,QUEENS,11103.0,40.7545555,-73.9114974,"(40.7545555, -73.9114974)",50 STREET,NEWTOWN ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,UNKNOWN,PASSENGER VEHICLE,,,
3404905,03/12/2016,23:00,QUEENS,11357.0,40.780536700000006,-73.8229183,"(40.7805367, -73.8229183)",PARSONS BOULEVARD,21 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,UNKNOWN,PASSENGER VEHICLE,,,
